Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
7,"TZ Oo, NH Tran, S Ren, CS Hong","A Survey on coordinated power management in multi-tenant data centers",2018,"","Springer","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8226031399038301014",565,"2025-03-24 02:13:09","Book","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:1DsIQWDZLl8C",,,,,7,1.00,2,4,7,"","",""
4,"TN Dang, JM Jeon, LU Khan, A Manzoor, CS Hong","Decentralized collaborative caching-based virtual reality for 5g and beyond",2021,"2021 22nd Asia-Pacific Network Operations and Management Symposium (APNOMS …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10784451074982453264",687,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:ExBYd_ZNEOYC",,,,,4,1.00,1,5,4,"","",""
4,"HV Quang, LW Kim, CS Hong","A deep learning accelerator for a typical binary neural network layer",2021,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6440595881460742791",688,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:JQPmwQThujIC",,,597,599,4,1.00,1,3,4,"","",""
4,"S Suhail, R Jurdak, R Matulevičius, CS Hong","Securing cyberphysical systems through blockchain-based digital twins and threat intelligence",2021,"arXiv preprint arXiv:2105.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3149470644487400423",689,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:5-bGDoUgDrYC",8886,,,,4,1.00,1,4,4,"","",""
3,"L Zou, SB Park, SM Kang, CS Hong","A Multiple Cloud-Aided Federated Learning-based Security Module Towards EVCS Energy Management System",2022,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5620722903433752609",745,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:r655XaDZu5IC",,,289,291,3,1.00,1,4,3,"","",""
3,"A Yousafzai, LU Khan, U Majeed, O Hakeem, CS Hong","FedMarket: A cryptocurrency driven marketplace for mobile federated learning services",2022,"IEEE Access","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7700381419752702522",746,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:BulkYocH2doC",10,,87602,87616,3,1.00,1,5,3,"","",""
3,"L Zhang, S Wu, H Xu, Q Liu, CS Hong, Z Han","Federated Learning Over the Industrial Internet of Things: A Joint Optimization of Edge Association and Resource Allocation",2022,"Authorea Preprints","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16783699008583969110",747,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=700&pagesize=100&citation_for_view=oKANWloAAAAJ:BDTQWqO089sC",,,,,3,1.00,1,6,3,"","",""
2,"AD Raha, A Adhikary, M Gain, M Halder, CS Hong","Efficient and Trustworthy Beamforming for 6G: A Spatial Attention-Based Deep Learning Approach",2023,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12575216195471493255",824,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=800&pagesize=100&citation_for_view=oKANWloAAAAJ:KUazKHuGu6AC",,,1235,1237,2,1.00,0,5,2,"","",""
1,"LX Nguyen, AD Raha, PS Aung, D Niyato, Z Han, CS Hong","A contemporary survey on semantic communications: Theory of mind, generative ai, and deep joint source-channel coding",2025,"arXiv preprint arXiv:2502.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12575210033427037510",901,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:twffdjNOitAC",16468,,,,1,1.00,0,6,1,"","",""
1,"Y Qiao, HQ Le, A Adhikary, CS Hong","Pre-trained Model Guided Mixture Knowledge Distillation for Adversarial Federated Learning",2025,"arXiv preprint arXiv:2501.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16527777046890842666",902,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:lonyfjS0l_UC",15257,,,,1,1.00,0,4,1,"","",""
1,"HQ Le, YL Tun, Y Qiao, MNH Nguyen, KO Kim, CS Hong","Mitigating Domain Shift in Federated Learning via Intra-and Inter-Domain Prototypes",2025,"arXiv preprint arXiv:2501.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3014674503671345249",903,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:45AZ0Vt6gvEC",8521,,,,1,1.00,0,6,1,"","",""
1,"SS Hassan, LX Nguyen, Z Han, CS Hong, T Ratnarajah","Enabling Continuous Earth Observation through 6G NTN: Multi-Source Semantic Communication and Denoising",2025,"Authorea Preprints","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15754288708155512778",904,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:DxlTmyU89zoC",,,,,1,1.00,0,5,1,"","",""
1,"Y Qiao, A Adhikary, K Kim, EN Huh, Z Han, CS Hong","Federated Hybrid Training and Self-Adversarial Distillation: Towards Robust Edge Networks",2024,"arXiv preprint arXiv:2412.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14011023450456763772",905,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:Z610oKUqOA4C",19354,,,,1,1.00,0,6,1,"","",""
1,"NN Ei, PS Aung, Z Han, W Saad, CS Hong","Deep Reinforcement Learning-based Resource Management for Task Offloading in Integrated Terrestrial and Non-Terrestrial Networks",2024,"IEEE Internet of Things Journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3608673196318311641",906,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:GfAJFcoWUJEC",,,,,1,1.00,0,5,1,"","",""
1,"M Kim, W Saad, M Debbah, CS Hong","SpaFL: Communication-efficient federated learning with sparse models and low computational overhead",2024,"Advances in Neural Information Processing Systems","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18277242520449417541",907,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:Oi-j_DTgP3cC",37,,86500,86527,1,1.00,0,4,1,"","",""
1,"NN Ei, K Kim, YK Tun, Z Han, CS Hong","Data service maximization in space-air-ground integrated 6g networks",2024,"IEEE Communications Letters","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7967287712479913944,9332011802054498554",908,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:BO8BTsX0K1AC",,,,,1,1.00,0,5,1,"","",""
1,"A Adhikary, Y Qiao, AD Raha, GF Ejigu, W Saad, Z Han, CS Hong","Achievable Rate Maximization for Intelligent Omni Surface-Assisted Cell-Free mmWave 6G Networks",2024,"Authorea Preprints","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1319602150485067533",909,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:Z98IfIjqAwMC",,,,,1,1.00,0,7,1,"","",""
1,"MI Hossain, S Akhter, CS Hong, EN Huh","PURF: Improving teacher representations by imposing smoothness constraints for knowledge distillation",2024,"Applied Soft Computing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17024849242362900313",910,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:PpfTWA6RG0gC",159,,111579,111579,1,1.00,0,4,1,"","",""
1,"M Gain, AD Raha, A Adhikary, K Kim, CS Hong","Cohere O-RAN Ecosystem: Towards ensuring NextG Seamless Networking Infrastructure",2024,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9642878365543700050",911,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:ealulPZkXgsC",,,1417,1419,1,1.00,0,5,1,"","",""
1,"H Kim, YM Park, PS Aung, MS Munir, CS Hong","Energy-Efficient Trajectory and Age of Information Optimization for Urban Air Mobility",2024,"NOMS 2024-2024 IEEE Network Operations and Management Symposium","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6185767767224729993",912,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:nOKOSwxqtg8C",,,1,5,1,1.00,0,5,1,"","",""
1,"PS Aung, SM Kang, CS Hong","Proximal Policy Optimization for Energy-Efficient MEC Systems with STAR-RIS Assistance",2024,"2024 International Conference on Information Networking (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1918333711064050356",913,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=900&pagesize=100&citation_for_view=oKANWloAAAAJ:P7PM_jyRRcwC",,,239,244,1,1.00,0,3,1,"","",""
19,"MJ Hossain, O Chae, M Mamun-Or-Rashid, CS Hong","Cost-effective maximum lifetime routing protocol for wireless sensor networks",2005,"Advanced Industrial Conference on Telecommunications/Service Assurance with …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13575830882580544159",334,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:M_lZXyI38BkC",,,,,19,0.95,5,4,20,"","",""
19,"M Mamun-Or-Rashid, CS Hong, CH In","Passive cluster based clock synchronization in sensor network",2005,"Advanced Industrial Conference on Telecommunications/Service Assurance with …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7973991291045010047",335,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:-7ulzOJl1JYC",,,,,19,0.95,6,3,20,"","",""
18,"ASK Pathan, TT Dai, CS Hong","A key management scheme with encoding and improved security for wireless sensor networks",2006,"Distributed Computing and Internet Technology: Third International …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6225520398595573251",352,"2025-03-24 02:13:09","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:nZcligLrVowC",,,,,18,0.95,6,3,19,"","",""
17,"BH Song, J Heo, CS Hong","Collaborative defense mechanism using statistical detection method against DDoS attacks",2007,"IEICE transactions on communications","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6022818130045835601",365,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:ODE9OILHJdcC",90,10,2655,2664,17,0.94,6,3,18,"","",""
16,"MS Siddiqui, SO Amin, CS Hong","An efficient mechanism for network management in wireless mesh network",2008,"2008 10th International Conference on Advanced Communication Technology 1 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5226439542046429469",378,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:Dip1O2bNi0gC",,,,,16,0.94,5,3,17,"","",""
14,"S Lee, C Hong, YK Lee, H Shin","Experimental emotion recognition system and services for mobile network environments",2010,"SENSORS, 2010 IEEE","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16394836918015657846",407,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:1wZ_wKGpLuwC",,,136,140,14,0.93,4,4,15,"","",""
12,"R Haw, CS Hong","A seamless content delivery scheme for flow mobility in Content Centric Network",2012,"2012 14th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17995849819013223676",437,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:v6PuF9mNY3oC",,,1,5,12,0.92,6,2,13,"","",""
12,"DNM Dang, CS Hong","A SINR-based transmission power control for MAC protocol in wireless ad hoc networks",2012,"2012 Fourth International Conference on Communications and Electronics (ICCE …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4483378774273309409",438,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:uWiczbcajpAC",,,,,12,0.92,6,2,13,"","",""
9,"S Moon, T LeAnh, SMA Kazmi, TZ Oo, CS Hong","SDN based optimal user association and resource allocation in heterogeneous cognitive networks",2015,"2015 17th Asia-Pacific network operations and management symposium (APNOMS …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18063589176417059167",502,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:aNch6Af-aFkC",,,,,9,0.90,2,5,10,"","",""
9,"A Talukder, R Kamal, AK Bairagi, MGR Alam, SF Abedin, MA Layek, ...","Rumors in the Social Network: Finding the Offenders Using Influence Maximization: Finding the Offenders Using Influence Maximization",2015,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12343111693903709736",503,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:lmc2jWPfTJgC",,,1214,1216,9,0.90,1,7,10,"","",""
17,"ASK Pathan, TT Dai, CS Hong","An efficient LU decomposition-based key pre-distribution scheme for ensuring security in wireless sensor networks",2006,"The Sixth IEEE International Conference on Computer and Information …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10073620533074590068",366,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:RtRctb2lSbAC",,,,,17,0.89,6,3,19,"","",""
17,"ASK Pathan, CS Hong","A key-predistribution-based weakly connected dominating set for secure clustering in dsn",2006,"International Conference on High Performance Computing and Communications …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13009658435816083778",367,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:MDX3w3dAD3YC",,,,,17,0.89,9,2,19,"","",""
16,"M Mamun-Or-Rashid, CS Hong","LSLP: link stability and lifetime prediction based QoS aware routing for MANET",2007,"Proc. Joint Conference on Communications and Information (JCCI), Phoenix …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2237221079135625102",379,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:uWQEDVKXjbEC",,,,,16,0.89,8,2,18,"","",""
8,"THT Le, NH Tran, T LeAnh, CS Hong","User matching game in virtualized 5G cellular networks",2016,"2016 18th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17051810104112465342",533,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:6pF0wJmtdfAC",,,1,4,8,0.89,2,4,9,"","",""
15,"MA Hamid, MS Islam, CS Hong","Developing security solutions for wireless mesh enterprise networks",2008,"2008 IEEE Wireless Communications and Networking Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12741545040199360085",390,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:as0KMg8qHbkC",,,2549,2554,15,0.88,5,3,17,"","",""
15,"H Kuriyama, KH Lee, GS Kuo, S Ata, CS Hong","Managing next generation networks and services: a report on APNOMS 2007",2008,"Journal of Network and Systems Management","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14094304634284287841",391,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:wBLCggQE-ToC",16,,113,119,15,0.88,3,5,17,"","",""
7,"SF Abedin, MGR Alam, CS Hong","Learning based intelligent iot task offloading and resource allocation in UAV-assisted fog network",2017,"Korean Computer Bell Joint Conference KCC","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16811734067313611484",566,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:onKP9CxGSkIC",2017,,,,7,0.88,2,3,8,"","",""
20,"YK Seong Beom Kim, Koichi Suda, Choong Seon Hong","Report: Integrated Management for Telecommunication Solutions—Process, OSS, and Technology: A Report on APNOMS 2002",2002,"Journal of Network and Systems Management","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10587160469314312915",321,"2025-03-24 02:13:09","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=300&pagesize=100&citation_for_view=oKANWloAAAAJ:_TjUWtciUekC",10,4,531,535,20,0.87,7,3,23,"","",""
13,"NH Tran, CS Hong","Joint rate control and spectrum allocation under packet collision constraint in cognitive radio networks",2010,"2010 IEEE Global Telecommunications Conference GLOBECOM","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3164589205632159057",420,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:wbdj-CoPYUoC",2010,,1,5,13,0.87,7,2,15,"","",""
13,"MS Islam, MM Alam, CS Hong, JS Sung","Enhanced channel access mechanism for IEEE 802.11 s mesh deterministic access",2010,"2010 IEEE Wireless Communication and Networking Conference","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16381468291181268276",421,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:GUYAmugLYisC",,,1,6,13,0.87,3,4,15,"","",""
6,"A Talukder, CS Hong","Epidemiological reverse influence maximization in social networks with negative influencing",2018,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15847310568252863060",596,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:Ul_CLA4dPeMC",,,1277,1279,6,0.86,3,2,7,"","",""
6,"AK Bairagi, MS Munir, SF Abedin, CS Hong","Coexistence of embb and urllc in 5g wireless networks",2018,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14297868498414220709",597,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=500&pagesize=100&citation_for_view=oKANWloAAAAJ:pUxgyZctzPYC",,,1377,1379,6,0.86,2,4,7,"","",""
11,"T Adhikary, AK Das, MA Razzaque, MO Rahman, CS Hong","A distributed wake-up scheduling algorithm for base stations in green cellular networks",2012,"Proceedings of the 6th International Conference on Ubiquitous Information …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4536806829482566979",461,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:ML0RJ9NH7IQC",,,,,11,0.85,2,5,13,"","",""
10,"R Kamal, JH Lee, CK Hwang, SI Moon, CS Hong, MJ Choi","Psychic: An autonomic inference engine for M2M management in Future Internet",2013,"2013 15th Asia-Pacific Network Operations and Management Symposium (APNOMS)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6349662825440147616",480,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:fbc8zXXH2BUC",,,1,6,10,0.83,2,6,12,"","",""
10,"T LeAnh, M Van Nguyen, CT Do, CS Hong, S Lee, JP Hong","Optimal network selection coordination in heterogeneous Cognitive Radio Networks",2013,"The International Conference on Information Networking 2013 (ICOIN)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9903340661169691225",481,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:NMlhSUseqAsC",,,163,168,10,0.83,2,6,12,"","",""
10,"Z Htike, CS Hong","Neighbor discovery for cognitive radio ad hoc networks",2013,"Proceedings of the 7th international conference on ubiquitous information …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=684395695259476250",482,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:dhFuZR0502QC",,,,,10,0.83,5,2,12,"","",""
5,"U Majeed, CS Hong","EFLChain: Ensemble learning via federated learning over blockchain network: A framework",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5655211076538563162",639,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:bFuYayV9R1gC",,,845,847,5,0.83,3,2,6,"","",""
5,"M Alsenwi, K Kim, CS Hong","Radio resource allocation in 5g new radio: A neural networks based approach",2019,"arXiv preprint arXiv:1911.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2636508340500497835",640,"2025-03-24 02:13:09","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:8dzOF9BpDQoC",5294,,,,5,0.83,2,3,6,"","",""
5,"MS Munir, SF Abedin, K Kim, CS Hong","Towards Edge Intelligence: Real-Time Driver Safety in Smart Transportation System",2019,"한국정보과학회 학술발표논문집","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17727048888493273477",641,"2025-03-24 02:13:09","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=600&pagesize=100&citation_for_view=oKANWloAAAAJ:S0CDQJw8Yr4C",,,1336,1338,5,0.83,1,4,6,"","",""
14,"MA Razzaque, CS Hong","Multi-token distributed mutual exclusion algorithm",2008,"22nd International Conference on Advanced Information Networking and …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5762226712159698551",408,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:6ZxmRoH8BuwC",,,,,14,0.82,7,2,17,"","",""
14,"MS Islam, MA Hamid, CS Hong, BH Chang","Preserving identity privacy in wireless mesh networks",2008,"2008 International Conference on Information Networking","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14686770609849857844",409,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:GiYFt9mpioMC",,,1,5,14,0.82,4,4,17,"","",""
13,"ASK Pathan, CS Hong","Bilinear-pairing-based remote user authentication schemes using smart cards",2009,"Proceedings of the 3rd international conference on ubiquitous information …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9569397038847799883",422,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:AYInfyleIOsC",,,,,13,0.81,7,2,16,"","",""
13,"SO Amin, Y jig Yoon, MS Siddiqui, CS Hong","A novel intrusion detection framework for IP-based sensor networks",2009,"2009 International Conference on Information Networking","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5758608578467854980",423,"2025-03-24 02:13:09","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:XvxMoLDsR5gC",,,1,3,13,0.81,3,4,16,"","",""
12,"H Choong-Seon, K Myung-Soo, C Sang-Hyun","Method for tracing-back IP on IPv6 network",2010,"US Patent 7,827,609","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3090751903905222326",439,"2025-03-24 02:13:09","Patent","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=oKANWloAAAAJ&cstart=400&pagesize=100&citation_for_view=oKANWloAAAAJ:V3AGJWp-ZtQC",,,,,12,0.80,4,3,15,"","",""
